Running with 5000 chromosomes for 1 generations
Chromosome stats:
  IN_H: 12
  IN_W: 12
  HLC: 2
  NPL: 128
Level seed: 1215069295
srand seed: 10
----------------------------
Running generation 1/1
Player 920 fitness: 928.3333
Player 921 fitness: 95.5667
Player 922 fitness: 95.5667
Player 923 fitness: 99.7667
Player 924 fitness: 96.1333
Player 925 fitness: 432.5667
Player 926 fitness: 107.8667
Player 927 fitness: 95.3667
Player 928 fitness: 96.1333
Player 929 fitness: 96.1333
Player 930 fitness: 96.1333
Player 931 fitness: 99.9667
Player 932 fitness: 99.7667
Player 933 fitness: 99.9667
Player 934 fitness: 125.7000
Player 935 fitness: 95.5667
Player 936 fitness: 212.7000
Player 937 fitness: 223.7667
Player 938 fitness: 95.5667
Player 939 fitness: 99.7667
Player 940 fitness: 99.9667
Player 941 fitness: 215.2667
Player 942 fitness: 95.5667
Player 943 fitness: 95.5667
Player 944 fitness: 208.3000
Player 945 fitness: 95.5667
Player 946 fitness: 96.1333
Player 947 fitness: 124.8667
Player 948 fitness: 99.7667
Player 949 fitness: 99.7667
Player 950 fitness: 99.9667
Player 951 fitness: 193.1667
Player 952 fitness: 95.5667
Player 953 fitness: 95.5667
Player 954 fitness: 210.2000
Player 955 fitness: 232.1667
Player 956 fitness: 95.5667
Player 957 fitness: 614.2667
Player 958 fitness: 96.1333
Player 959 fitness: 95.5667
Player 960 fitness: 99.7667
Player 961 fitness: 194.6667
Player 962 fitness: 96.8667
Player 963 fitness: 880.3666
Player 964 fitness: 99.9667
Player 965 fitness: 95.5667
Player 966 fitness: 99.9667
Player 967 fitness: 95.3667
Player 968 fitness: 99.9667
Player 969 fitness: 271.2667
Player 970 fitness: 95.3667
Player 971 fitness: 95.5667
Player 972 fitness: 95.5667
Player 973 fitness: 913.6667
Player 974 fitness: 96.1333
Player 975 fitness: 99.9667
Player 976 fitness: 95.3667
Player 977 fitness: 99.7667
Player 978 fitness: 95.5667
Player 979 fitness: 215.2667
Player 980 fitness: 185.1333
Player 981 fitness: 154.1667
Player 982 fitness: 95.3667
Player 983 fitness: 99.7667
Player 984 fitness: 95.5667
Player 985 fitness: 95.5667
Player 986 fitness: 95.5667
Player 987 fitness: 270.5333
Player 988 fitness: 95.3667
Player 989 fitness: 123.8667
Player 990 fitness: 143.8000
Player 991 fitness: 99.9667
Player 992 fitness: 148.4000
Player 993 fitness: 99.9667
Player 994 fitness: 197.3667
Player 995 fitness: 99.7667
Player 996 fitness: 99.9667
Player 997 fitness: 99.9667
Player 998 fitness: 96.1333
Player 999 fitness: 99.9667
Player 1000 fitness: 122.8667
Player 1001 fitness: 603.8667
Player 1002 fitness: 205.4667
Player 1003 fitness: 95.3667
Player 1004 fitness: 96.1333
Player 1005 fitness: 96.8667
Player 1006 fitness: 210.2667
Player 1007 fitness: 124.8667
Player 1008 fitness: 96.1333
Player 1009 fitness: 99.7667
Player 1010 fitness: 494.7334
Player 1011 fitness: 124.8667
Player 1012 fitness: 95.3667
Player 1013 fitness: 95.5667
Player 1014 fitness: 96.1333
Player 1015 fitness: 220.7333
Player 1016 fitness: 446.5334
Player 1017 fitness: 99.7667
Player 1018 fitness: 99.9667
Player 1019 fitness: 96.1333
Player 1020 fitness: 99.7667
Player 1021 fitness: 95.5667
Player 1022 fitness: 96.1333
Player 1023 fitness: 105.7000
Player 1024 fitness: 95.5667
Player 1025 fitness: 95.3667
Player 1026 fitness: 223.7000
Player 1027 fitness: 95.3667
Player 1028 fitness: 509.6000
Player 1029 fitness: 212.5667
Player 1030 fitness: 95.5667
Player 1031 fitness: 95.5667
Player 1032 fitness: 99.9667
Player 1033 fitness: 95.5667
Player 1034 fitness: 96.1333
Player 1035 fitness: 95.5667
Player 1036 fitness: 513.1334
Player 1037 fitness: 181.7667
Player 1038 fitness: 115.0667
Player 1039 fitness: 96.1333
Player 1040 fitness: 96.1333
Player 1041 fitness: 95.5667
Player 1042 fitness: 596.1666
Player 1043 fitness: 99.9667
Player 1044 fitness: 918.2999
Player 1045 fitness: 185.1333
Player 1046 fitness: 790.4667
Player 1047 fitness: 96.1333
Player 1048 fitness: 95.3667
Player 1049 fitness: 96.1333
Player 1050 fitness: 664.6667
Player 1051 fitness: 95.5667
Player 1052 fitness: 121.4000
Player 1053 fitness: 470.8667
Player 1054 fitness: 99.9667
Player 1055 fitness: 95.5667
Player 1056 fitness: 95.3667
Player 1057 fitness: 96.1333
Player 1058 fitness: 99.7667
Player 1059 fitness: 95.5667
Player 1060 fitness: 99.9667
Player 1061 fitness: 95.5667
Player 1062 fitness: 95.3667
Player 1063 fitness: 175.3333
Player 1064 fitness: 546.7333
Player 1065 fitness: 172.7000
Player 1066 fitness: 158.7333
Player 1067 fitness: 95.5667
Player 1068 fitness: 99.7667
Player 1069 fitness: 138.9667
Player 1070 fitness: 99.9667
Player 1071 fitness: 95.5667
Player 1072 fitness: 99.9667
Player 1073 fitness: 96.1333
Player 1074 fitness: 95.5667
Player 1075 fitness: 96.1333
Player 1076 fitness: 96.1333
Player 1077 fitness: 95.5667
Player 1078 fitness: 99.9667
Player 1079 fitness: 270.2000
Player 1080 fitness: 245.4000
Player 1081 fitness: 95.5667
Player 1082 fitness: 139.7333
Player 1083 fitness: 95.5667
Player 1084 fitness: 99.9667
Player 1085 fitness: 99.7667
Player 1086 fitness: 95.5667
Player 1087 fitness: 99.9667
Player 1088 fitness: 95.5667
Player 1089 fitness: 216.4333
Player 1090 fitness: 95.5667
Player 1091 fitness: 616.5333
Player 1092 fitness: 96.1333
Player 1093 fitness: 99.9667
Player 1094 fitness: 116.1667
Player 1095 fitness: 96.1333
Player 1096 fitness: 495.4667
Player 1097 fitness: 821.9333
Player 1098 fitness: 99.7667
Player 1099 fitness: 95.3667
Player 1100 fitness: 114.3000
Player 1101 fitness: 95.3667
Player 1102 fitness: 99.9667
Player 1103 fitness: 96.1333
Player 1104 fitness: 99.7667
Player 1105 fitness: 776.3333
Player 1106 fitness: 439.8667
Player 1107 fitness: 95.5667
Player 1108 fitness: 96.1333
Player 1109 fitness: 95.5667
Player 1110 fitness: 95.5667
Player 1111 fitness: 95.3667
Player 1112 fitness: 95.5667
Player 1113 fitness: 96.1333
Player 1114 fitness: 99.7667
Player 1115 fitness: 95.5667
Player 1116 fitness: 133.3667
Player 1117 fitness: 95.5667
Player 1118 fitness: 96.1333
Player 1119 fitness: 96.1333
Player 1120 fitness: 96.1333
Player 1121 fitness: 99.7667
Player 1122 fitness: 245.4000
Player 1123 fitness: 99.9667
Player 1124 fitness: 95.5667
Player 1125 fitness: 99.7667
Player 1126 fitness: 99.9667
Player 1127 fitness: 115.0667
Player 1128 fitness: 185.2000
Player 1129 fitness: 96.1333
Player 1130 fitness: 390.6333
Player 1131 fitness: 95.5667
Player 1132 fitness: 115.0667
Player 1133 fitness: 114.2667
Player 1134 fitness: 205.4667
Player 1135 fitness: 99.7667
Player 1136 fitness: 115.0667
Player 1137 fitness: 95.5667
Player 1138 fitness: 95.5667
Player 1139 fitness: 99.9667
Player 1140 fitness: 99.7667
Player 1141 fitness: 99.7667
Player 1142 fitness: 95.3667
Player 1143 fitness: 96.1333
Player 1144 fitness: 245.4000
Player 1145 fitness: 542.7333
Player 1146 fitness: 99.9667
Player 1147 fitness: 347.4333
Player 1148 fitness: 121.3000
Player 1149 fitness: 95.3667
Player 1150 fitness: 115.0667
Player 1151 fitness: 147.7000
Player 1152 fitness: 171.3000
Player 1153 fitness: 95.5667
Player 1154 fitness: 99.9667
Player 1155 fitness: 96.1333
Player 1156 fitness: 99.7667
Player 1157 fitness: 99.9667
Player 1158 fitness: 95.5667
Player 1159 fitness: 124.8667
Player 1160 fitness: 96.1333
Player 1161 fitness: 99.7667
Player 1162 fitness: 179.6000
Player 1163 fitness: 95.5667
Player 1164 fitness: 175.4667
Player 1165 fitness: 99.9667
Player 1166 fitness: 99.9000
Player 1167 fitness: 99.9667
Player 1168 fitness: 95.5667
Player 1169 fitness: 99.9667
Player 1170 fitness: 95.5667
Player 1171 fitness: 95.3667
Player 1172 fitness: 147.7667
Player 1173 fitness: 99.9667
Player 1174 fitness: 99.9667
Player 1175 fitness: 95.5667
Player 1176 fitness: 125.0667
Player 1177 fitness: 95.5667
Player 1178 fitness: 96.1333
Player 1179 fitness: 450.2667
Player 1180 fitness: 489.2667
Player 1181 fitness: 99.9667
Player 1182 fitness: 234.6000
Player 1183 fitness: 95.5667
Player 1184 fitness: 110.4667
Player 1185 fitness: 99.9667
Player 1186 fitness: 99.9667
Player 1187 fitness: 96.1333
Player 1188 fitness: 136.4000
Player 1189 fitness: 95.5667
Player 1190 fitness: 428.6667
Player 1191 fitness: 121.4000
Player 1192 fitness: 121.4000
Player 1193 fitness: 95.5667
Player 1194 fitness: 95.5667
Player 1195 fitness: 99.9667
Player 1196 fitness: 96.8667
Player 1197 fitness: 95.5667
Player 1198 fitness: 99.9667
Player 1199 fitness: 95.3667
Player 1200 fitness: 95.5667
Player 1201 fitness: 95.5667
Player 1202 fitness: 95.3667
Player 1203 fitness: 129.7667
Player 1204 fitness: 95.3667
Player 1205 fitness: 506.4333
Player 1206 fitness: 102.8333
Player 1207 fitness: 95.5667
Player 1208 fitness: 99.7667
Player 1209 fitness: 140.7333
Player 1210 fitness: 183.5333
Player 1211 fitness: 95.5667
Player 1212 fitness: 470.2666
Player 1213 fitness: 95.3667
Player 1214 fitness: 252.8000
Player 1215 fitness: 95.5667
Player 1216 fitness: 99.9667
Player 1217 fitness: 117.2667
Player 1218 fitness: 95.5667
Player 1219 fitness: 473.8667
Player 1220 fitness: 96.1333
Player 1221 fitness: 96.1333
Player 1222 fitness: 96.1333
Player 1223 fitness: 96.1333
Player 1224 fitness: 96.1333
Player 1225 fitness: 274.0000
Player 1226 fitness: 96.1333
Player 1227 fitness: 96.1333
Player 1228 fitness: 121.4667
Player 1229 fitness: 99.7667
Player 1230 fitness: 95.3667
Player 1231 fitness: 96.1333
Player 1232 fitness: 96.1333
Player 1233 fitness: 96.1333
Player 1234 fitness: 95.5667
Player 1235 fitness: 99.9667
Player 1236 fitness: 155.0000
Player 1237 fitness: 95.5667
Player 1238 fitness: 99.9667
Player 1239 fitness: 96.1333
Player 1240 fitness: 478.0667
Player 1241 fitness: 95.5667
Player 1242 fitness: 99.9667
Player 1243 fitness: 95.5667
Player 1244 fitness: 99.7667
Player 1245 fitness: 99.7667
Player 1246 fitness: 99.7667
Player 1247 fitness: 213.2667
Player 1248 fitness: 542.0333
Player 1249 fitness: 99.7667
Player 1250 fitness: 193.6000
Player 1251 fitness: 143.0000
Player 1252 fitness: 99.9667
Player 1253 fitness: 99.9667
Player 1254 fitness: 656.2667
Player 1255 fitness: 212.7667
Player 1256 fitness: 96.1333
Player 1257 fitness: 95.5667
Player 1258 fitness: 96.1333
Player 1259 fitness: 95.5667
Player 1260 fitness: 99.7667
Player 1261 fitness: 121.4000
Player 1262 fitness: 95.5667
Player 1263 fitness: 95.5667
Player 1264 fitness: 95.5667
Player 1265 fitness: 139.2333
Player 1266 fitness: 99.9667
Player 1267 fitness: 309.8000
Player 1268 fitness: 99.9667
Player 1269 fitness: 99.9667
Player 1270 fitness: 96.1333
Player 1271 fitness: 229.4000
Player 1272 fitness: 95.5667
Player 1273 fitness: 240.4667
Player 1274 fitness: 99.7667
Player 1275 fitness: 177.3333
Player 1276 fitness: 99.9667
Player 1277 fitness: 215.2667
Player 1278 fitness: 173.2333
Player 1279 fitness: 115.0667
Player 1280 fitness: 95.5667
Player 1281 fitness: 95.5667
Player 1282 fitness: 119.6667
Player 1283 fitness: 96.1333
Player 1284 fitness: 95.5667
Player 1285 fitness: 95.5667
Player 1286 fitness: 95.5667
Player 1287 fitness: 563.1332
Player 1288 fitness: 95.3667
Player 1289 fitness: 95.5667
Player 1290 fitness: 289.1333
Player 1291 fitness: 95.5667
Player 1292 fitness: 149.5333
Player 1293 fitness: 96.1333
Player 1294 fitness: 95.3667
Player 1295 fitness: 155.0000
Player 1296 fitness: 115.0667
Player 1297 fitness: 96.1333
Player 1298 fitness: 95.5667
Player 1299 fitness: 95.5667
Player 1300 fitness: 115.0667
Player 1301 fitness: 95.3667
Player 1302 fitness: 99.9667
Player 1303 fitness: 96.1333
Player 1304 fitness: 115.0667
Player 1305 fitness: 163.7667
Player 1306 fitness: 95.5667
Player 1307 fitness: 108.6667
Player 1308 fitness: 95.5667
Player 1309 fitness: 124.2667
Player 1310 fitness: 95.5667
Player 1311 fitness: 166.1000
Player 1312 fitness: 99.7667
Player 1313 fitness: 95.5667
Player 1314 fitness: 95.3667
Player 1315 fitness: 96.1333
Player 1316 fitness: 99.7667
Player 1317 fitness: 96.1333
Player 1318 fitness: 114.2667
Player 1319 fitness: 275.5334
Player 1320 fitness: 96.1333
Player 1321 fitness: 95.5667
Player 1322 fitness: 95.5667
Player 1323 fitness: 99.7667
Player 1324 fitness: 96.1333
Player 1325 fitness: 95.3667
Player 1326 fitness: 194.0000
Player 1327 fitness: 146.1000
Player 1328 fitness: 95.5667
Player 1329 fitness: 95.5667
Player 1330 fitness: 95.5667
Player 1331 fitness: 95.5667
Player 1332 fitness: 99.9667
Player 1333 fitness: 199.8667
Player 1334 fitness: 263.1333
Player 1335 fitness: 167.6000
Player 1336 fitness: 96.1333
Player 1337 fitness: 95.3667
Player 1338 fitness: 99.9667
Player 1339 fitness: 158.7333
Player 1340 fitness: 95.5667
Player 1341 fitness: 96.1333
Player 1342 fitness: 95.5667
Player 1343 fitness: 145.2000
Player 1344 fitness: 99.9667
Player 1345 fitness: 95.5667
Player 1346 fitness: 99.9667
Player 1347 fitness: 95.5667
Player 1348 fitness: 95.5667
Player 1349 fitness: 861.6666
Player 1350 fitness: 96.1333
Player 1351 fitness: 99.9667
Player 1352 fitness: 95.5667
Player 1353 fitness: 96.1333
Player 1354 fitness: 99.7667
Player 1355 fitness: 95.5667
Player 1356 fitness: 295.3667
Player 1357 fitness: 95.5667
Player 1358 fitness: 99.7667
Player 1359 fitness: 119.6000
Player 1360 fitness: 95.5667
Player 1361 fitness: 99.9667
Player 1362 fitness: 95.5667
Player 1363 fitness: 95.5667
Player 1364 fitness: 207.9333
Player 1365 fitness: 205.4667
Player 1366 fitness: 148.7333
Player 1367 fitness: 95.5667
Player 1368 fitness: 570.7333
Player 1369 fitness: 99.9667
Player 1370 fitness: 95.5667
Player 1371 fitness: 95.3667
Player 1372 fitness: 95.5667
Player 1373 fitness: 205.4667
Player 1374 fitness: 96.1333
Player 1375 fitness: 96.1333
Player 1376 fitness: 95.3667
Player 1377 fitness: 96.1333
Player 1378 fitness: 96.1333
Player 1379 fitness: 95.3667
Player 1380 fitness: 95.5667
Player 1381 fitness: 99.9667
Player 1382 fitness: 265.7333
Player 1383 fitness: 95.5667
Player 1384 fitness: 102.8333
Player 1385 fitness: 109.0667
Player 1386 fitness: 147.8333
Player 1387 fitness: 99.9667
Player 1388 fitness: 95.5667
Player 1389 fitness: 96.1333
Player 1390 fitness: 222.4667
Player 1391 fitness: 199.3667
Player 1392 fitness: 129.2333
Player 1393 fitness: 545.2000
Player 1394 fitness: 95.5667
Player 1395 fitness: 95.3667
Player 1396 fitness: 124.8667
Player 1397 fitness: 95.5667
Player 1398 fitness: 145.2000
Player 1399 fitness: 95.5667
Player 1400 fitness: 95.5667
Player 1401 fitness: 145.2000
Player 1402 fitness: 145.2000
Player 1403 fitness: 149.6000
Player 1404 fitness: 205.4667
Player 1405 fitness: 99.7667
Player 1406 fitness: 121.4000
Player 1407 fitness: 114.2000
Player 1408 fitness: 95.5667
Player 1409 fitness: 99.9667
Player 1410 fitness: 95.5667
Player 1411 fitness: 115.0667
Player 1412 fitness: 96.1333
Player 1413 fitness: 232.0334
Player 1414 fitness: 145.2000
Player 1415 fitness: 234.5333
Player 1416 fitness: 95.3667
Player 1417 fitness: 96.1333
Player 1418 fitness: 95.3667
Player 1419 fitness: 99.7667
Player 1420 fitness: 95.5667
Player 1421 fitness: 124.8667
Player 1422 fitness: 96.1333
Player 1423 fitness: 102.5333
Player 1424 fitness: 95.3667
Player 1425 fitness: 214.4667
Player 1426 fitness: 208.4000
Player 1427 fitness: 96.1333
Player 1428 fitness: 777.3667
Player 1429 fitness: 95.5667
Player 1430 fitness: 99.9667
Player 1431 fitness: 124.3333
Player 1432 fitness: 459.4666
Player 1433 fitness: 153.3667
Player 1434 fitness: 115.0667
Player 1435 fitness: 95.3667
Player 1436 fitness: 116.4000
Player 1437 fitness: 230.3667
Player 1438 fitness: 96.1333
Player 1439 fitness: 96.1333
Player 1440 fitness: 99.9667
Player 1441 fitness: 95.3667
Player 1442 fitness: 95.3667
Player 1443 fitness: 95.5667
Player 1444 fitness: 99.9667
Player 1445 fitness: 145.2000
Player 1446 fitness: 96.1333
Player 1447 fitness: 95.5667
Player 1448 fitness: 95.3667
Player 1449 fitness: 95.5667
Player 1450 fitness: 122.8667
Player 1451 fitness: 95.3667
Player 1452 fitness: 95.5667
Player 1453 fitness: 99.7667
Player 1454 fitness: 95.5667
Player 1455 fitness: 476.1333
Player 1456 fitness: 99.9667
Player 1457 fitness: 95.5667
Player 1458 fitness: 266.5667
Player 1459 fitness: 126.2667
Player 1460 fitness: 99.7667
Player 1461 fitness: 99.7667
Player 1462 fitness: 96.1333
Player 1463 fitness: 194.5333
Player 1464 fitness: 99.9667
Player 1465 fitness: 95.5667
Player 1466 fitness: 107.8667
Player 1467 fitness: 95.5667
Player 1468 fitness: 99.9667
Player 1469 fitness: 95.3667
Player 1470 fitness: 95.5667
Player 1471 fitness: 122.8667
Player 1472 fitness: 164.7333
Player 1473 fitness: 95.5667
Player 1474 fitness: 137.3667
Player 1475 fitness: 95.3667
Player 1476 fitness: 95.3667
Player 1477 fitness: 96.1333
Player 1478 fitness: 114.2667
Player 1479 fitness: 121.0333
Player 1480 fitness: 96.1333
Player 1481 fitness: 145.2333
Player 1482 fitness: 95.3667
Player 1483 fitness: 99.9667
Player 1484 fitness: 249.2000
Player 1485 fitness: 303.6667
Player 1486 fitness: 535.3334
Player 1487 fitness: 96.1333
Player 1488 fitness: 95.3667
Player 1489 fitness: 234.5000
Player 1490 fitness: 155.0000
Player 1491 fitness: 96.1333
Player 1492 fitness: 99.7667
Player 1493 fitness: 95.5667
Player 1494 fitness: 99.9667
Player 1495 fitness: 95.5667
Player 1496 fitness: 95.5667
Player 1497 fitness: 118.8000
Player 1498 fitness: 99.9667
Player 1499 fitness: 95.5667
Player 1500 fitness: 164.5000
Player 1501 fitness: 99.9667
Player 1502 fitness: 95.5667
Player 1503 fitness: 95.5667
Player 1504 fitness: 199.2667
Player 1505 fitness: 232.9667
Player 1506 fitness: 96.1333
Player 1507 fitness: 155.0000
Player 1508 fitness: 148.8667
Player 1509 fitness: 99.9667
Player 1510 fitness: 95.3667
Player 1511 fitness: 95.5667
Player 1512 fitness: 96.8667
Player 1513 fitness: 96.1333
Player 1514 fitness: 124.8667
Player 1515 fitness: 95.5667
Player 1516 fitness: 532.2667
Player 1517 fitness: 228.7000
Player 1518 fitness: 95.5667
Player 1519 fitness: 139.2333
Player 1520 fitness: 95.5667
Player 1521 fitness: 490.8000
Player 1522 fitness: 95.5667
Player 1523 fitness: 138.7000
Player 1524 fitness: 99.9667
Player 1525 fitness: 108.8333
Player 1526 fitness: 432.5667
Player 1527 fitness: 115.0667
Player 1528 fitness: 99.9667
Player 1529 fitness: 266.1000
Player 1530 fitness: 99.9667
Player 1531 fitness: 99.9667
Player 1532 fitness: 96.1333
Player 1533 fitness: 95.3667
Player 1534 fitness: 96.1333
Player 1535 fitness: 95.5667
Player 1536 fitness: 621.9333
Player 1537 fitness: 156.0000
Player 1538 fitness: 152.6333
Player 1539 fitness: 99.9667
Player 1540 fitness: 95.3667
Player 1541 fitness: 99.9667
Player 1542 fitness: 288.8000
Player 1543 fitness: 132.9000
Player 1544 fitness: 245.1333
Player 1545 fitness: 99.7667
Player 1546 fitness: 95.3667
Player 1547 fitness: 99.7667
Player 1548 fitness: 499.2667
Player 1549 fitness: 158.1000
Player 1550 fitness: 95.3667
Player 1551 fitness: 96.1333
Player 1552 fitness: 95.5667
Player 1553 fitness: 139.0000
Player 1554 fitness: 96.1333
Player 1555 fitness: 472.1000
Player 1556 fitness: 95.5667
Player 1557 fitness: 95.5667
Player 1558 fitness: 115.6333
Player 1559 fitness: 1073.2665
Player 1560 fitness: 99.7667
Player 1561 fitness: 185.1333
Player 1562 fitness: 276.5000
Player 1563 fitness: 931.6333
Player 1564 fitness: 155.0000
Player 1565 fitness: 95.5667
Player 1566 fitness: 99.9667
Player 1567 fitness: 96.1333
Player 1568 fitness: 373.5666
Player 1569 fitness: 115.0667
Player 1570 fitness: 99.7667
Player 1571 fitness: 99.9667
Player 1572 fitness: 95.5667
Player 1573 fitness: 96.1333
Player 1574 fitness: 95.5667
Player 1575 fitness: 95.5667
Player 1576 fitness: 99.9667
Player 1577 fitness: 410.7333
Player 1578 fitness: 96.1333
Player 1579 fitness: 99.7667
Player 1580 fitness: 99.9667
Player 1581 fitness: 96.1333
Player 1582 fitness: 99.7667
Player 1583 fitness: 96.1333
Player 1584 fitness: 117.2667
Player 1585 fitness: 95.5667
Player 1586 fitness: 99.9667
Player 1587 fitness: 95.5667
Player 1588 fitness: 266.7667
Player 1589 fitness: 99.9667
Player 1590 fitness: 99.9667
Player 1591 fitness: 95.5667
Player 1592 fitness: 96.1333
Player 1593 fitness: 99.9667
Player 1594 fitness: 136.1000
Player 1595 fitness: 99.9667
Player 1596 fitness: 498.1334
Player 1597 fitness: 99.9667
Player 1598 fitness: 95.5667
Player 1599 fitness: 99.7667
Player 1600 fitness: 838.2667
Player 1601 fitness: 99.9667
Player 1602 fitness: 99.7667
Player 1603 fitness: 99.9667
Player 1604 fitness: 95.3667
Player 1605 fitness: 194.7667
Player 1606 fitness: 95.3667
Player 1607 fitness: 124.8667
Player 1608 fitness: 95.5667
Player 1609 fitness: 99.9667
Player 1610 fitness: 96.1333
Player 1611 fitness: 132.1333
Player 1612 fitness: 95.5667
Player 1613 fitness: 96.1333
Player 1614 fitness: 95.5667
Player 1615 fitness: 99.9667
Player 1616 fitness: 96.1333
Player 1617 fitness: 268.3667
Player 1618 fitness: 96.1333
Player 1619 fitness: 99.9667
Player 1620 fitness: 95.5667
Player 1621 fitness: 305.7333
Player 1622 fitness: 99.7667
Player 1623 fitness: 95.5667
Player 1624 fitness: 95.3667
Player 1625 fitness: 95.5667
Player 1626 fitness: 95.5667
Player 1627 fitness: 99.9667
Player 1628 fitness: 95.5667
Player 1629 fitness: 99.7667
Player 1630 fitness: 96.1333
Player 1631 fitness: 138.8000
Player 1632 fitness: 111.0667
Player 1633 fitness: 155.0000
Player 1634 fitness: 96.1333
Player 1635 fitness: 95.5667
Player 1636 fitness: 95.5667
Player 1637 fitness: 96.1333
Player 1638 fitness: 99.9667
Player 1639 fitness: 95.3667
Player 1640 fitness: 99.9667
Player 1641 fitness: 397.9000
Player 1642 fitness: 95.5667
Player 1643 fitness: 95.3667
Player 1644 fitness: 95.5667
Player 1645 fitness: 265.7333
Player 1646 fitness: 99.7667
Player 1647 fitness: 95.5667
Player 1648 fitness: 96.1333
Player 1649 fitness: 95.5667
Player 1650 fitness: 95.5667
Player 1651 fitness: 99.9667
Player 1652 fitness: 270.1000
Player 1653 fitness: 435.7667
Player 1654 fitness: 95.5667
Player 1655 fitness: 99.7667
Player 1656 fitness: 95.5667
Player 1657 fitness: 99.7667
Player 1658 fitness: 96.1333
Player 1659 fitness: 95.5667
Player 1660 fitness: 99.7667
Player 1661 fitness: 99.7667
Player 1662 fitness: 99.9667
Player 1663 fitness: 161.7333
Player 1664 fitness: 95.3667
Player 1665 fitness: 115.0667
Player 1666 fitness: 124.8667
Player 1667 fitness: 140.3667
Player 1668 fitness: 95.5667
Player 1669 fitness: 95.5667
Player 1670 fitness: 129.2333
Player 1671 fitness: 95.5667
Player 1672 fitness: 95.5667
Player 1673 fitness: 684.9333
Player 1674 fitness: 99.9667
Player 1675 fitness: 95.5667
Player 1676 fitness: 155.0000
Player 1677 fitness: 175.3333
Player 1678 fitness: 139.2333
Player 1679 fitness: 96.1333
Player 1680 fitness: 95.3667
Player 1681 fitness: 99.7667
Player 1682 fitness: 95.5667
Player 1683 fitness: 534.1334
Player 1684 fitness: 96.1333
Player 1685 fitness: 95.3667
Player 1686 fitness: 208.7000
Player 1687 fitness: 95.5667
Player 1688 fitness: 122.8667
Player 1689 fitness: 171.0000
Player 1690 fitness: 96.1333
Player 1691 fitness: 95.3667
Player 1692 fitness: 95.3667
Player 1693 fitness: 99.9667
Player 1694 fitness: 517.7000
Player 1695 fitness: 99.9667
Player 1696 fitness: 95.5667
Player 1697 fitness: 96.1333
Player 1698 fitness: 99.9667
Player 1699 fitness: 160.3333
Player 1700 fitness: 95.5667
Player 1701 fitness: 112.0667
Player 1702 fitness: 215.2667
Player 1703 fitness: 99.7667
Player 1704 fitness: 96.1333
Player 1705 fitness: 99.9667
Player 1706 fitness: 95.5667
Player 1707 fitness: 95.5667
Player 1708 fitness: 95.3667
Player 1709 fitness: 96.1333
Player 1710 fitness: 95.3667
Player 1711 fitness: 95.5667
Player 1712 fitness: 95.5667
Player 1713 fitness: 99.9667
Player 1714 fitness: 115.0667
Player 1715 fitness: 99.9667
Player 1716 fitness: 122.8667
Player 1717 fitness: 205.4667
Player 1718 fitness: 95.5667
Player 1719 fitness: 118.8333
Player 1720 fitness: 95.3667
Player 1721 fitness: 138.0000
Player 1722 fitness: 96.1333
Player 1723 fitness: 96.1333
Player 1724 fitness: 95.5667
Player 1725 fitness: 95.5667
Player 1726 fitness: 96.1333
Player 1727 fitness: 95.5667
Player 1728 fitness: 95.5667
Player 1729 fitness: 171.3333
Player 1730 fitness: 99.9667
Player 1731 fitness: 96.1333
Player 1732 fitness: 114.2667
Player 1733 fitness: 416.4000
Player 1734 fitness: 215.7333
Player 1735 fitness: 99.9667
Player 1736 fitness: 99.9667
Player 1737 fitness: 95.3667
Player 1738 fitness: 95.5667
Player 1739 fitness: 96.1333
Player 1740 fitness: 99.9667
Player 1741 fitness: 95.5667
Player 1742 fitness: 95.5667
Player 1743 fitness: 99.7667
Player 1744 fitness: 124.8667
Player 1745 fitness: 95.5667
Player 1746 fitness: 141.4333
Player 1747 fitness: 96.1333
Player 1748 fitness: 143.5000
Player 1749 fitness: 99.7667
Player 1750 fitness: 95.5667
Player 1751 fitness: 95.3667
Player 1752 fitness: 115.0667
Player 1753 fitness: 99.9667
Player 1754 fitness: 99.9667
Player 1755 fitness: 99.9667
Player 1756 fitness: 150.0000
Player 1757 fitness: 95.5667
Player 1758 fitness: 784.2333
Player 1759 fitness: 217.4000
Player 1760 fitness: 99.9667
Player 1761 fitness: 95.3667
Player 1762 fitness: 811.7333
Player 1763 fitness: 95.5667
Player 1764 fitness: 95.5667
Player 1765 fitness: 95.3667
Player 1766 fitness: 99.7667
Player 1767 fitness: 95.3667
Player 1768 fitness: 99.7667
Player 1769 fitness: 95.5667
Player 1770 fitness: 99.9667
Player 1771 fitness: 124.8667
Player 1772 fitness: 96.1333
Player 1773 fitness: 885.1667
Player 1774 fitness: 99.7667
Player 1775 fitness: 456.3333
Player 1776 fitness: 195.9333
Player 1777 fitness: 107.8667
Player 1778 fitness: 99.9667
Player 1779 fitness: 99.7667
Player 1780 fitness: 99.7667
Player 1781 fitness: 99.9667
Player 1782 fitness: 95.5667
Player 1783 fitness: 99.9667
Player 1784 fitness: 95.5667
Player 1785 fitness: 99.7667
Player 1786 fitness: 177.9667
Player 1787 fitness: 96.1333
Player 1788 fitness: 99.9667
Player 1789 fitness: 96.1333
Player 1790 fitness: 101.8333
Player 1791 fitness: 99.7667
Player 1792 fitness: 95.3667
